,index,Year,Team,GP,AB,H,BA,OBPct,TB,SlgPct,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,season_id,school_id,stats_player_seq,name,G,RBI2out,OPP DP
1521,1,2017-18,{'href': '/team/158/12973'},18,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,158,1872558,Dan Harrington,-,-,
1522,2,2018-19,{'href': '/team/158/14781'},18,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,158,1872558,Dan Harrington,-,-,
1523,3,2019-20,{'href': '/team/158/15204'},2,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,158,1872558,Dan Harrington,-,-,
1524,0,2016-17,{'href': '/team/158/12560'},3,-,-,-,-,0,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12560,158,1872559,Jake Poliner,-,-,
1525,0,2016-17,{'href': '/team/540/12560'},8,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12560,540,1879372,Mitchell Holcomb,-,-,
1526,1,2017-18,{'href': '/team/540/12973'},11,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,540,1879372,Mitchell Holcomb,-,-,
1527,2,2018-19,{'href': '/team/540/14781'},10,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,540,1879372,Mitchell Holcomb,-,-,
1528,3,2019-20,{'href': '/team/540/15204'},2,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,540,1879372,Mitchell Holcomb,-,-,
1529,4,2020-21,{'href': '/team/574/15580'},14,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12560,540,1879372,Mitchell Holcomb,-,-,
1530,0,2016-17,{'href': '/team/540/12560'},1,1,-,0.000,0.000,0,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12560,540,1879373,Jerrette Lee,-,-,
1531,0,2016-17,{'href': '/team/540/12560'},32,94,21,0.223,0.330,30,0.319,10,6,-,1,4,14,1,-,1,26,3,-,1,-,-,12560,540,1879374,Peter Matt,-,-,
1532,1,2017-18,{'href': '/team/540/12973'},32,107,33,0.308,0.383,46,0.430,15,7,0,2,17,12,1,-,-,24,2,1,-,-,-,12560,540,1879374,Peter Matt,-,-,
1533,2,2018-19,{'href': '/team/540/14781'},41,195,64,0.328,0.391,89,0.456,46,10,6,1,35,19,3,3,3,21,6,14,3,-,1,12560,540,1879374,Peter Matt,-,-,
1534,3,2019-20,{'href': '/team/540/15204'},8,35,16,0.457,0.525,19,0.543,9,3,0,0,9,4,1,-,-,7,-,4,-,-,-,12560,540,1879374,Peter Matt,-,-,
1535,4,2020-21,{'href': '/team/193/15580'},54,219,65,0.297,0.358,124,0.566,45,12,1,15,41,23,-,4,-,70,3,15,1,-,1,12560,540,1879374,Peter Matt,-,-,
1536,0,2017-18,{'href': '/team/540/12973'},19,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,540,1879375,Dylan Mulvihill,-,-,
1537,1,2018-19,{'href': '/team/540/14781'},9,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,540,1879375,Dylan Mulvihill,-,-,
1538,2,2019-20,{'href': '/team/540/15204'},2,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,540,1879375,Dylan Mulvihill,-,-,
1539,0,2016-17,{'href': '/team/540/12560'},32,92,23,0.250,0.346,40,0.435,14,3,1,4,12,13,1,1,-,23,5,-,1,-,-,12560,540,1879376,Tommy Pellis,-,-,
1540,1,2017-18,{'href': '/team/540/12973'},21,36,6,0.167,0.302,9,0.250,6,0,0,1,4,5,2,-,-,20,3,1,-,-,-,12560,540,1879376,Tommy Pellis,-,-,
1541,2,2018-19,{'href': '/team/30063/14781'},51,164,57,0.348,0.449,97,0.591,45,7,0,11,45,19,12,1,-,25,2,17,3,-,5,12560,540,1879376,Tommy Pellis,-,-,
1542,3,2019-20,{'href': '/team/30063/15204'},13,51,21,0.412,0.475,33,0.647,14,1,1,3,15,4,4,2,-,13,1,3,3,-,-,12560,540,1879376,Tommy Pellis,-,-,
1543,4,2020-21,{'href': '/team/30063/15580'},47,155,56,0.361,0.471,108,0.697,55,8,1,14,42,24,10,2,-,32,6,11,4,2,1,12560,540,1879376,Tommy Pellis,-,-,
1544,0,2016-17,{'href': '/team/540/12560'},3,1,-,0.000,0.500,0,0.000,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,12560,540,1879377,Jacob Sadowitz,-,-,
1545,1,2017-18,{'href': '/team/540/12973'},16,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,540,1879377,Jacob Sadowitz,-,-,
1546,2,2018-19,{'href': '/team/540/14781'},14,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,540,1879377,Jacob Sadowitz,-,-,
1547,3,2019-20,{'href': '/team/540/15204'},1,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,540,1879377,Jacob Sadowitz,-,-,
1548,0,2016-17,{'href': '/team/540/12560'},10,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12560,540,1879378,Christian Scafidi,-,-,
1549,1,2017-18,{'href': '/team/540/12973'},11,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,540,1879378,Christian Scafidi,-,-,
1550,2,2018-19,{'href': '/team/540/14781'},10,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,540,1879378,Christian Scafidi,-,-,
1551,3,2019-20,{'href': '/team/540/15204'},2,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,540,1879378,Christian Scafidi,-,-,
1552,4,2020-21,{'href': '/team/513/15580'},2,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12560,540,1879378,Christian Scafidi,-,-,
1553,0,2016-17,{'href': '/team/540/12560'},4,4,1,0.250,0.250,2,0.500,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,12560,540,1879379,Willy Thomas,-,-,
1554,0,2016-17,{'href': '/team/554/12560'},8,26,6,0.231,0.286,6,0.231,5,-,-,-,1,1,1,-,-,10,-,2,-,-,-,12560,554,1881947,Chris Davis,-,-,
1555,1,2017-18,{'href': '/team/554/12973'},34,137,34,0.248,0.322,43,0.314,25,4,1,1,6,14,1,-,-,37,3,5,2,-,-,12560,554,1881947,Chris Davis,-,-,
1556,2,2018-19,{'href': '/team/554/14781'},40,167,47,0.281,0.360,68,0.407,22,12,3,1,19,17,4,1,2,34,1,4,4,-,-,12560,554,1881947,Chris Davis,-,-,
1557,3,2019-20,{'href': '/team/554/15204'},7,25,1,0.040,0.111,1,0.040,-,0,0,0,-,2,-,-,-,9,-,-,-,-,-,12560,554,1881947,Chris Davis,-,-,
1558,4,2020-21,{'href': '/team/193/15580'},9,10,2,0.200,0.333,2,0.200,2,-,-,-,1,2,-,-,-,5,-,-,1,-,-,12560,554,1881947,Chris Davis,-,-,
1559,0,2016-17,{'href': '/team/554/12560'},6,10,-,0.000,0.091,0,0.000,1,-,-,-,-,1,-,-,-,4,1,-,-,-,-,12560,554,1881948,Brendan Galvin,-,-,
1560,1,2017-18,{'href': '/team/554/12973'},8,17,7,0.412,0.412,7,0.412,2,0,0,0,-,-,-,-,-,7,1,-,-,-,-,12560,554,1881948,Brendan Galvin,-,-,
1561,2,2018-19,{'href': '/team/554/14781'},4,8,-,0.000,0.111,0,0.000,-,0,0,0,-,1,-,-,-,7,-,-,-,-,-,12560,554,1881948,Brendan Galvin,-,-,
1562,3,2019-20,{'href': '/team/554/15204'},3,4,-,0.000,0.200,0,0.000,-,0,0,0,-,1,-,-,-,1,-,-,-,-,-,12560,554,1881948,Brendan Galvin,-,-,
1563,0,2016-17,{'href': '/team/554/12560'},9,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12560,554,1881949,Andrew Gnazzo,-,-,
1564,1,2017-18,{'href': '/team/554/12973'},10,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,554,1881949,Andrew Gnazzo,-,-,
1565,2,2018-19,{'href': '/team/554/14781'},12,8,-,0.000,0.111,0,0.000,-,0,0,0,-,1,-,-,-,2,-,-,-,-,-,12560,554,1881949,Andrew Gnazzo,-,-,
1566,3,2019-20,{'href': '/team/554/15204'},2,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,554,1881949,Andrew Gnazzo,-,-,
1567,4,2020-21,{'href': '/team/251/15580'},11,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12560,554,1881949,Andrew Gnazzo,-,-,
1568,0,2016-17,{'href': '/team/554/12560'},32,105,26,0.248,0.322,36,0.343,11,7,-,1,10,10,2,1,-,25,-,2,-,-,-,12560,554,1881950,Ramzi Haddad,-,-,
1569,1,2017-18,{'href': '/team/554/12973'},32,111,25,0.225,0.275,33,0.297,10,3,1,1,12,7,1,1,-,33,2,-,-,-,-,12560,554,1881950,Ramzi Haddad,-,-,
1570,2,2018-19,{'href': '/team/554/14781'},27,99,25,0.253,0.308,32,0.323,13,4,0,1,18,8,-,-,1,17,4,2,1,-,-,12560,554,1881950,Ramzi Haddad,-,-,
1571,3,2019-20,{'href': '/team/554/15204'},6,20,2,0.100,0.100,3,0.150,1,1,0,0,-,-,-,-,-,10,1,-,-,-,-,12560,554,1881950,Ramzi Haddad,-,-,
1572,0,2016-17,{'href': '/team/554/12560'},34,110,35,0.318,0.364,44,0.400,14,9,-,-,19,6,3,2,-,24,7,2,3,-,-,12560,554,1881951,David Harding,-,-,
1573,1,2017-18,{'href': '/team/554/12973'},27,92,15,0.163,0.238,19,0.207,3,4,0,0,8,7,2,-,1,24,2,1,1,-,-,12560,554,1881951,David Harding,-,-,
1574,2,2018-19,{'href': '/team/554/14781'},40,148,36,0.243,0.345,53,0.358,22,6,1,3,24,17,7,2,1,23,1,1,-,-,-,12560,554,1881951,David Harding,-,-,
1575,3,2019-20,{'href': '/team/554/15204'},6,14,1,0.071,0.176,2,0.143,-,1,0,0,2,1,1,1,1,8,-,-,-,-,-,12560,554,1881951,David Harding,-,-,
1576,4,2020-21,{'href': '/team/322/15580'},14,44,12,0.273,0.286,13,0.295,9,1,-,-,6,-,2,3,1,3,1,1,-,-,-,12560,554,1881951,David Harding,-,-,
1577,0,2016-17,{'href': '/team/554/12560'},15,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12560,554,1881952,Eli Kimbell,-,-,
1578,1,2017-18,{'href': '/team/554/12973'},11,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,554,1881952,Eli Kimbell,-,-,
1579,2,2018-19,{'href': '/team/554/14781'},2,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,554,1881952,Eli Kimbell,-,-,
1580,3,2020-21,{'href': '/team/575/15580'},9,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12560,554,1881952,Eli Kimbell,-,-,
1581,0,2016-17,{'href': '/team/554/12560'},33,85,22,0.259,0.344,25,0.294,9,3,-,-,7,11,-,-,-,18,1,9,2,-,1,12560,554,1881953,Conor Nolan,-,-,
1582,1,2017-18,{'href': '/team/554/12973'},34,111,28,0.252,0.364,43,0.387,18,6,0,3,22,20,-,1,-,23,-,6,1,-,1,12560,554,1881953,Conor Nolan,-,-,
1583,2,2018-19,{'href': '/team/554/14781'},17,52,11,0.212,0.323,15,0.288,9,2,1,0,8,9,-,1,-,14,2,-,-,-,-,12560,554,1881953,Conor Nolan,-,-,
1584,3,2019-20,{'href': '/team/554/15204'},6,14,3,0.214,0.214,4,0.286,1,1,0,0,-,-,-,-,-,3,-,-,-,-,-,12560,554,1881953,Conor Nolan,-,-,
1585,4,2020-21,{'href': '/team/251/15580'},13,39,14,0.359,0.432,16,0.410,6,2,-,-,1,5,-,-,1,7,-,5,-,-,-,12560,554,1881953,Conor Nolan,-,-,
1586,0,2016-17,{'href': '/team/554/12560'},9,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12560,554,1881954,James Proctor,-,-,
1587,1,2017-18,{'href': '/team/554/12973'},7,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,554,1881954,James Proctor,-,-,
1588,2,2018-19,{'href': '/team/554/14781'},10,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,554,1881954,James Proctor,-,-,
1589,3,2019-20,{'href': '/team/554/15204'},2,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,554,1881954,James Proctor,-,-,
1590,0,2016-17,{'href': '/team/167/12560'},11,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12560,167,1884378,John Natoli,-,-,
1591,1,2017-18,{'href': '/team/167/12973'},1,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,167,1884378,John Natoli,-,-,
1592,2,2018-19,{'href': '/team/167/14781'},19,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,167,1884378,John Natoli,-,-,
1593,3,2019-20,{'href': '/team/167/15204'},3,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,167,1884378,John Natoli,-,-,
1594,0,2016-17,{'href': '/team/167/12560'},38,130,48,0.369,0.478,59,0.454,26,9,1,-,10,28,1,2,1,16,4,7,5,-,-,12560,167,1884383,Ryan Krainz,-,-,
1595,1,2017-18,{'href': '/team/167/12973'},37,158,49,0.310,0.389,55,0.348,29,4,1,0,15,21,-,1,-,28,1,11,3,-,-,12560,167,1884383,Ryan Krainz,-,-,
1596,0,2016-17,{'href': '/team/167/12560'},19,71,13,0.183,0.263,15,0.211,9,2,-,-,5,8,-,1,-,16,1,3,1,-,-,12560,167,1884384,Kaleb Lepper,-,-,
1597,1,2017-18,{'href': '/team/167/12973'},27,78,15,0.192,0.357,22,0.282,11,3,2,0,8,17,3,-,2,17,1,4,2,-,-,12560,167,1884384,Kaleb Lepper,-,-,
1598,2,2018-19,{'href': '/team/167/14781'},2,4,-,0.000,0.200,0,0.000,1,0,0,0,-,1,-,-,-,3,-,-,-,-,-,12560,167,1884384,Kaleb Lepper,-,-,
1599,3,2019-20,{'href': '/team/167/15204'},6,20,3,0.150,0.190,3,0.150,-,0,0,0,1,1,-,-,1,9,-,-,-,-,-,12560,167,1884384,Kaleb Lepper,-,-,
1600,0,2017-18,{'href': '/team/167/12973'},1,1,-,0.000,0.000,0,0.000,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,12560,167,1884385,Alex Carnegie,-,-,
1601,1,2018-19,{'href': '/team/167/14781'},32,111,16,0.144,0.211,23,0.207,8,2,1,1,18,6,4,2,1,35,2,2,-,-,-,12560,167,1884385,Alex Carnegie,-,-,
1602,2,2019-20,{'href': '/team/167/15204'},9,24,5,0.208,0.323,7,0.292,3,2,0,0,3,4,1,2,-,10,-,-,1,-,-,12560,167,1884385,Alex Carnegie,-,-,
1603,0,2016-17,{'href': '/team/167/12560'},20,70,17,0.243,0.264,22,0.314,6,5,-,-,6,2,-,-,-,13,1,1,1,-,-,12560,167,1884386,Kyle Gallagher,-,-,
1604,1,2017-18,{'href': '/team/167/12973'},37,139,38,0.273,0.415,53,0.381,29,10,1,1,22,35,-,2,-,29,2,4,2,-,-,12560,167,1884386,Kyle Gallagher,-,-,
1605,0,2016-17,{'href': '/team/167/12560'},1,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12560,167,1884387,Nick Cintron,-,-,
1606,0,2016-17,{'href': '/team/167/12560'},9,12,1,0.083,0.214,4,0.333,3,-,-,1,2,2,-,-,-,5,-,-,1,-,-,12560,167,1884388,Matt Collins,-,-,
1607,1,2017-18,{'href': '/team/167/12973'},19,39,8,0.205,0.347,12,0.308,10,2,1,0,4,8,1,1,-,12,-,1,-,-,-,12560,167,1884388,Matt Collins,-,-,
1608,2,2018-19,{'href': '/team/167/14781'},38,120,26,0.217,0.314,39,0.325,13,5,1,2,7,15,2,-,1,42,1,10,1,-,-,12560,167,1884388,Matt Collins,-,-,
1609,3,2019-20,{'href': '/team/167/15204'},6,9,1,0.111,0.200,1,0.111,2,0,0,0,-,1,-,-,-,3,-,-,-,-,-,12560,167,1884388,Matt Collins,-,-,
1610,0,2016-17,{'href': '/team/167/12560'},8,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12560,167,1884389,Colby Wyatt,-,-,
1611,1,2017-18,{'href': '/team/167/12973'},19,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,167,1884389,Colby Wyatt,-,-,
1612,2,2018-19,{'href': '/team/167/14781'},13,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,167,1884389,Colby Wyatt,-,-,
1613,3,2019-20,{'href': '/team/167/15204'},3,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,167,1884389,Colby Wyatt,-,-,
1614,4,2020-21,{'href': '/team/575/15580'},10,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12560,167,1884389,Colby Wyatt,-,-,
1615,0,2016-17,{'href': '/team/167/12560'},13,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12560,167,1884390,Jeb Bemiss,-,-,
1616,1,2017-18,{'href': '/team/167/12973'},15,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,167,1884390,Jeb Bemiss,-,-,
1617,2,2018-19,{'href': '/team/167/14781'},12,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,167,1884390,Jeb Bemiss,-,-,
1618,0,2016-17,{'href': '/team/167/12560'},13,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12560,167,1884391,Matt Horton,-,-,
1619,0,2016-17,{'href': '/team/167/12560'},5,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12560,167,1884404,Tommy Morris,-,-,
1620,1,2017-18,{'href': '/team/167/12973'},9,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,167,1884404,Tommy Morris,-,-,
1621,0,2016-17,{'href': '/team/540/12560'},44,171,50,0.292,0.354,62,0.363,29,9,-,1,20,12,5,1,2,22,1,7,3,-,-,12560,540,1884724,Chris Adams,-,-,
1622,1,2017-18,{'href': '/team/540/12973'},40,171,50,0.292,0.365,65,0.380,31,13,1,0,14,15,5,1,1,38,-,9,1,-,-,12560,540,1884724,Chris Adams,-,-,
1623,2,2018-19,{'href': '/team/540/14781'},25,105,39,0.371,0.426,44,0.419,19,5,0,0,16,8,2,-,3,11,2,1,-,-,-,12560,540,1884724,Chris Adams,-,-,
1624,3,2019-20,{'href': '/team/540/15204'},8,28,4,0.143,0.226,7,0.250,4,0,0,1,4,2,1,-,2,6,-,-,-,-,-,12560,540,1884724,Chris Adams,-,-,
1625,0,2017-18,{'href': '/team/813/12973'},3,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,813,1888437,Justin Ager,-,-,
1626,1,2018-19,{'href': '/team/813/14781'},5,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,813,1888437,Justin Ager,-,-,
1627,2,2019-20,{'href': '/team/813/15204'},1,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,813,1888437,Justin Ager,-,-,
1628,0,2017-18,{'href': '/team/813/12973'},13,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,813,1888438,Bobby Cecere,-,-,
1629,1,2018-19,{'href': '/team/813/14781'},12,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,813,1888438,Bobby Cecere,-,-,
1630,2,2019-20,{'href': '/team/813/15204'},5,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,813,1888438,Bobby Cecere,-,-,
1631,0,2016-17,{'href': '/team/813/12560'},12,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12560,813,1888439,Thomas Espig,-,-,
1632,1,2017-18,{'href': '/team/813/12973'},9,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,813,1888439,Thomas Espig,-,-,
1633,2,2018-19,{'href': '/team/813/14781'},6,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,813,1888439,Thomas Espig,-,-,
1634,3,2019-20,{'href': '/team/813/15204'},4,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,813,1888439,Thomas Espig,-,-,
1635,0,2016-17,{'href': '/team/813/12560'},46,150,36,0.240,0.268,45,0.300,26,9,-,-,17,3,3,1,9,24,2,1,1,-,-,12560,813,1888440,Dai Dai Otaka,-,-,
1636,1,2017-18,{'href': '/team/813/12973'},24,83,15,0.181,0.236,17,0.205,10,2,0,0,5,4,2,-,4,10,1,1,-,-,-,12560,813,1888440,Dai Dai Otaka,-,-,
1637,2,2018-19,{'href': '/team/813/14781'},39,139,34,0.245,0.314,37,0.266,16,3,0,0,11,11,4,2,3,21,3,2,1,-,-,12560,813,1888440,Dai Dai Otaka,-,-,
1638,3,2019-20,{'href': '/team/813/15204'},2,8,3,0.375,0.444,3,0.375,1,0,0,0,1,1,-,-,-,2,-,-,-,-,-,12560,813,1888440,Dai Dai Otaka,-,-,
1639,4,2020-21,{'href': '/team/322/15580'},21,86,27,0.314,0.385,36,0.419,16,1,1,2,10,8,2,-,1,14,2,3,4,1,-,12560,813,1888440,Dai Dai Otaka,-,-,
1640,0,2016-17,{'href': '/team/813/12560'},18,41,13,0.317,0.431,19,0.463,10,3,-,1,5,7,2,1,-,12,1,4,-,-,-,12560,813,1888441,Brian Ronai,-,-,
1641,1,2017-18,{'href': '/team/813/12973'},30,72,19,0.264,0.308,24,0.333,10,5,0,0,5,5,-,1,-,25,1,1,-,-,-,12560,813,1888441,Brian Ronai,-,-,
1642,2,2018-19,{'href': '/team/813/14781'},38,141,32,0.227,0.314,60,0.426,19,12,2,4,19,16,2,-,1,33,5,9,2,-,-,12560,813,1888441,Brian Ronai,-,-,
1643,3,2019-20,{'href': '/team/813/15204'},10,39,12,0.308,0.372,22,0.564,7,1,0,3,7,4,-,-,-,14,-,5,2,-,-,12560,813,1888441,Brian Ronai,-,-,
1644,0,2016-17,{'href': '/team/813/12560'},18,1,-,0.000,0.000,0,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12560,813,1888442,Tyler Sapsford,-,-,
1645,1,2017-18,{'href': '/team/813/12973'},17,8,-,0.000,0.000,0,0.000,-,0,0,0,-,-,-,-,-,3,1,-,-,-,-,12560,813,1888442,Tyler Sapsford,-,-,
1646,2,2018-19,{'href': '/team/813/14781'},16,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,813,1888442,Tyler Sapsford,-,-,
1647,3,2019-20,{'href': '/team/813/15204'},4,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,813,1888442,Tyler Sapsford,-,-,
1648,0,2016-17,{'href': '/team/813/12560'},40,98,33,0.337,0.343,52,0.531,14,7,-,4,18,2,-,2,-,16,3,1,1,-,-,12560,813,1888443,Alex Stiegler,-,-,
1649,1,2017-18,{'href': '/team/813/12973'},43,169,37,0.219,0.281,57,0.337,14,7,2,3,25,16,1,6,1,44,8,3,2,-,-,12560,813,1888443,Alex Stiegler,-,-,
1650,2,2018-19,{'href': '/team/813/14781'},27,40,8,0.200,0.289,13,0.325,3,3,1,0,2,4,1,-,1,15,-,-,2,-,-,12560,813,1888443,Alex Stiegler,-,-,
1651,3,2019-20,{'href': '/team/813/15204'},9,22,7,0.318,0.400,9,0.409,2,2,0,0,2,3,-,-,-,6,-,-,-,-,-,12560,813,1888443,Alex Stiegler,-,-,
1652,4,2020-21,{'href': '/team/67/15580'},17,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12560,813,1888443,Alex Stiegler,-,-,
1653,0,2016-17,{'href': '/team/275/12560'},8,12,3,0.250,0.308,4,0.333,2,1,-,-,3,-,1,-,-,3,-,1,-,-,-,12560,275,1895566,Jake Forte,-,-,
1654,1,2017-18,{'href': '/team/275/12973'},17,23,6,0.261,0.320,7,0.304,3,1,-,-,1,2,-,-,-,9,1,-,-,-,-,12560,275,1895566,Jake Forte,-,-,
1655,2,2018-19,{'href': '/team/275/14781'},8,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12560,275,1895566,Jake Forte,-,-,
1656,0,2016-17,{'href': '/team/158/12560'},1,1,-,0.000,0.000,0,0.000,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,12560,158,1896706,Mark Patrick,-,-,
1657,0,2017-18,{'href': '/team/172/12973'},9,8,4,0.500,0.500,4,0.500,1,0,0,0,2,-,-,-,-,2,-,-,-,-,-,12973,172,1971865,Logan Adams,-,-,
1658,1,2018-19,{'href': '/team/172/14781'},17,40,9,0.225,0.347,17,0.425,9,2,0,2,10,6,2,1,1,11,2,2,-,-,-,12973,172,1971865,Logan Adams,-,-,
1659,2,2019-20,{'href': '/team/172/15204'},2,3,-,0.000,0.250,0,0.000,-,0,0,0,-,1,-,-,-,2,-,-,-,-,-,12973,172,1971865,Logan Adams,-,-,
1660,0,2017-18,{'href': '/team/172/12973'},32,98,24,0.245,0.345,39,0.398,15,6,0,3,15,15,-,-,8,27,3,1,-,-,-,12973,172,1971867,Bennett Mccaskill,-,-,
1661,1,2018-19,{'href': '/team/172/14781'},24,60,13,0.217,0.309,18,0.300,6,3,1,0,6,8,-,-,1,17,1,3,-,-,-,12973,172,1971867,Bennett Mccaskill,-,-,
1662,0,2017-18,{'href': '/team/172/12973'},10,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12973,172,1971868,Max Hunter,-,-,
1663,1,2018-19,{'href': '/team/172/14781'},20,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12973,172,1971868,Max Hunter,-,-,
1664,2,2019-20,{'href': '/team/172/15204'},3,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12973,172,1971868,Max Hunter,-,-,
1665,0,2017-18,{'href': '/team/172/12973'},18,35,3,0.086,0.261,4,0.114,9,1,0,0,4,6,3,2,-,14,1,-,-,-,-,12973,172,1971869,Ubaldo Lopez,-,-,
1666,1,2018-19,{'href': '/team/172/14781'},37,122,31,0.254,0.384,64,0.525,23,12,0,7,28,20,7,2,-,24,3,-,-,-,1,12973,172,1971869,Ubaldo Lopez,-,-,
1667,2,2019-20,{'href': '/team/172/15204'},7,24,7,0.292,0.346,12,0.500,4,3,1,0,2,1,1,-,-,9,-,-,-,-,-,12973,172,1971869,Ubaldo Lopez,-,-,
